id_municipio,sigla_partido,numero_de_eleitos
41718,PL,3
41718,PSD,4
41777,PSB,1
41777,REPUBLICANOS,1
41777,AVANTE,1
41777,UNIÃO,1
41777,PRD,1
41777,PT,1
41777,PP,1
41777,PL,1
41777,PSD,1
41750,PRD,1
41750,MDB,1
41750,PSB,1
41750,SOLIDARIEDADE,1
41750,PP,1
41750,PDT,1
41750,PT,1
41750,PSD,2
41793,PV,2
41793,PSOL,4
41793,PL,4
41793,PSD,3
41734,PRD,1
41734,PV,1
41734,PT,2
41734,PP,3
41734,PSDB,2
41815,UNIÃO,1
41815,NOVO,2
41815,PL,3
41815,PSD,3
41831,PSB,1
41831,PSDB,1
41831,MDB,1
41831,PODE,1
41831,AVANTE,1
41831,PT,1
41831,PDT,1
41831,PL,1
41831,PSD,1
41769,MDB,2
41769,PL,4
41769,PSD,3
41858,PV,1
41858,PODE,1
41858,REPUBLICANOS,1
41858,PT,1
41858,AVANTE,1
41858,NOVO,1
41858,PSDB,2
41858,PL,1
41874,NOVO,1
41874,PRD,2
41874,AVANTE,2
41874,PT,2
41874,PL,2
41874,PSD,2
41785,AGIR,1
41785,PODE,1
41785,UNIÃO,1
41785,MOBILIZA,1
41785,AVANTE,1
41785,PT,1
41785,PSDB,1
41785,PL,1
41785,PSD,1
41890,REPUBLICANOS,1
41890,AVANTE,1
41890,MDB,2
41890,PT,2
41890,PL,3
41912,MDB,1
41912,REPUBLICANOS,1
41912,PODE,1
41912,PP,1
41912,PT,2
41912,PL,2
41912,PSD,1
41939,REPUBLICANOS,1
41939,SOLIDARIEDADE,1
41939,MDB,1
41939,AVANTE,1
41939,PDT,1
41939,PP,1
41939,UNIÃO,1
41939,PL,2
40533,PV,1
40533,UNIÃO,1
40533,REPUBLICANOS,2
40533,AVANTE,3
40533,PT,2
41955,PL,3
41955,PSD,4
41955,PP,2
41971,SOLIDARIEDADE,1
41971,UNIÃO,1
41971,PDT,1
41971,PODE,1
41971,PL,3
41971,PSD,2
41998,PP,2
41998,PSDB,4
41998,PL,4
41998,PSD,3
42013,PRD,1
42013,UNIÃO,1
42013,MDB,2
42013,PP,3
42013,PL,2
42030,REPUBLICANOS,1
42030,MOBILIZA,1
42030,PSB,1
42030,UNIÃO,1
42030,PRD,1
42030,PDT,2
42030,PSD,2
42056,PSB,1
42056,PV,1
42056,MOBILIZA,1
42056,UNIÃO,1
42056,MDB,1
42056,PT,1
42056,NOVO,1
42056,PL,1
42056,PSD,1
42072,REDE,1
42072,MDB,1
42072,SOLIDARIEDADE,2
42072,PT,3
42072,PP,2
42099,PDT,1
42099,PP,2
42099,PSDB,2
42099,NOVO,2
42099,PSD,2
42099,PL,2
42137,MDB,1
42137,REDE,1
42137,PDT,1
42137,REPUBLICANOS,1
42137,UNIÃO,1
42137,PP,1
42137,PT,1
42137,PL,1
42137,PSD,1
42110,PP,1
42110,PT,2
42110,PSDB,2
42110,NOVO,2
42110,PSD,2
42110,PL,2
42170,PSB,1
42170,UNIÃO,2
42170,REPUBLICANOS,2
42170,PP,2
42170,PT,2
42170,PL,2
42153,REPUBLICANOS,1
42153,MDB,3
42153,PSDB,3
42153,PL,2
42196,PT,1
42196,UNIÃO,2
42196,PP,2
42196,PSDB,2
42196,PL,2
42196,PSD,2
42218,REPUBLICANOS,1
42218,UNIÃO,2
42218,PP,2
42218,SOLIDARIEDADE,2
42218,PSDB,2
42218,PL,2
41807,PP,1
41807,PRD,2
41807,PT,2
41807,PSD,4
42234,PSB,1
42234,REPUBLICANOS,1
42234,AVANTE,1
42234,PT,1
42234,NOVO,2
42234,PSOL,2
42234,PP,2
42234,PL,2
42234,PSD,3
42250,PSB,1
42250,REPUBLICANOS,1
42250,PP,1
42250,PT,1
42250,PSDB,2
42250,PL,2
42250,PSD,1
42277,CIDADANIA,1
42277,PRD,1
42277,PT,2
42277,PP,3
42277,PSD,2
42293,UNIÃO,1
42293,PODE,1
42293,PDT,1
42293,REPUBLICANOS,1
42293,CIDADANIA,1
42293,AVANTE,1
42293,PP,2
42293,PSD,1
42315,MOBILIZA,1
42315,REPUBLICANOS,2
42315,PP,2
42315,PT,2
42315,PSDB,2
42315,PSD,2
42374,PDT,1
42374,AVANTE,1
42374,PP,2
42374,PSDB,3
42374,PSD,2
42331,UNIÃO,1
42331,PT,1
42331,PRD,1
42331,PSDB,2
42331,PL,2
42331,PSD,2
42390,MDB,1
42390,UNIÃO,1
42390,REPUBLICANOS,1
42390,AVANTE,1
42390,PT,1
42390,PP,1
42390,PSDB,1
42390,PL,1
42390,PSD,1
41823,PSB,1
41823,PMB,1
41823,AVANTE,1
41823,PDT,1
41823,PV,1
41823,PT,1
41823,PL,1
41823,PSD,2
42358,CIDADANIA,1
42358,PT,4
42358,PSD,4
42412,MOBILIZA,1
42412,PP,1
42412,PT,1
42412,MDB,2
42412,PSDB,2
42412,PSD,2
42439,REPUBLICANOS,2
42439,MDB,2
42439,PRD,2
42439,PSD,3
42455,PT,2
42455,AVANTE,4
42455,PSD,4
42455,PL,3
42471,UNIÃO,1
42471,MDB,1
42471,CIDADANIA,1
42471,PDT,1
42471,REPUBLICANOS,1
42471,NOVO,1
42471,PP,1
42471,PL,1
42471,PSD,1
42498,MDB,1
42498,PV,1
42498,UNIÃO,1
42498,PDT,1
42498,PT,1
42498,REPUBLICANOS,1
42498,AVANTE,1
42498,PP,1
42498,PSD,1
42510,PSB,1
42510,MDB,1
42510,SOLIDARIEDADE,1
42510,UNIÃO,1
42510,PT,1
42510,PP,1
42510,PSD,2
42510,PL,1
40061,PODE,1
40061,REPUBLICANOS,2
40061,MDB,3
40061,PSDB,3
42536,PSB,1
42536,UNIÃO,1
42536,MDB,1
42536,SOLIDARIEDADE,1
42536,PDT,1
42536,AVANTE,1
42536,PT,1
42536,PL,1
42536,PSD,1
42552,PV,1
42552,SOLIDARIEDADE,1
42552,PP,1
42552,REPUBLICANOS,1
42552,PT,1
42552,NOVO,1
42552,PL,2
42552,PSD,1
42579,UNIÃO,1
42579,PP,2
42579,MDB,3
42579,PSDB,3
42617,MDB,1
42617,PRD,3
42617,PP,3
42617,PT,2
42633,REPUBLICANOS,1
42633,PP,2
42633,PT,2
42633,PSDB,2
42633,PL,2
42633,PSD,2
42650,PT,2
42650,PSDB,4
42650,PL,4
42650,PSD,3
42676,UNIÃO,1
42676,NOVO,1
42676,PDT,2
42676,PT,2
42676,PP,2
42676,PSDB,3
42676,PL,3
42676,PSD,3
42595,MDB,1
42595,REPUBLICANOS,1
42595,PDT,1
42595,PT,2
42595,AVANTE,2
42595,PSDB,2
42595,PSD,2
42692,PSB,1
42692,MDB,1
42692,PDT,2
42692,PT,3
42692,PSDB,2
42714,REPUBLICANOS,1
42714,PRD,1
42714,UNIÃO,1
42714,PSDB,1
42714,PL,3
42714,PSD,2
42730,REPUBLICANOS,1
42730,PP,2
42730,AVANTE,2
42730,SOLIDARIEDADE,2
42730,PSDB,2
42730,PSD,2
42773,SOLIDARIEDADE,1
42773,MDB,1
42773,UNIÃO,1
42773,PRD,1
42773,AVANTE,1
42773,PP,1
42773,PT,1
42773,PL,1
42773,PSD,1
42790,PV,1
42790,REPUBLICANOS,1
42790,REDE,1
42790,AVANTE,1
42790,PSDB,2
42790,PSD,2
42790,PL,1
42811,PDT,1
42811,AVANTE,1
42811,PRD,1
42811,REPUBLICANOS,1
42811,MDB,1
42811,PP,1
42811,NOVO,2
42811,UNIÃO,1
42838,MDB,1
42838,UNIÃO,2
42838,AVANTE,2
42838,PDT,2
42838,PT,2
42838,PL,2
42854,MOBILIZA,1
42854,UNIÃO,1
42854,MDB,2
42854,PODE,2
42854,PT,2
42854,PSDB,2
42854,PL,1
42870,REPUBLICANOS,1
42870,MOBILIZA,1
42870,PDT,1
42870,CIDADANIA,1
42870,PP,1
42870,AVANTE,1
42870,PT,1
42870,PL,1
42870,PSD,1
42757,PSDB,5
42757,AVANTE,4
42897,PV,1
42897,NOVO,2
42897,PT,2
42897,PSDB,2
42897,PL,2
42897,PSD,2
40088,REPUBLICANOS,1
40088,MDB,1
40088,SOLIDARIEDADE,2
40088,PP,3
40088,PL,2
42919,MDB,2
42919,AVANTE,4
42919,PRD,3
42951,UNIÃO,1
42951,MOBILIZA,2
42951,PP,3
42951,PSD,3
42935,PRD,1
42935,PDT,1
42935,AVANTE,1
42935,MDB,1
42935,UNIÃO,1
42935,PT,2
42935,PL,2
42978,MDB,1
42978,PSDB,4
42978,PSD,4
42994,CIDADANIA,2
42994,PSD,4
42994,PL,3
43052,AVANTE,1
43052,PP,1
43052,MDB,1
43052,UNIÃO,1
43052,PV,2
43052,PT,2
43052,PSOL,2
43052,PL,2
43052,PSD,3
41840,PODE,1
41840,PRD,1
41840,PDT,2
41840,PSDB,2
41840,PSD,3
43079,MOBILIZA,1
43079,UNIÃO,1
43079,PSB,1
43079,PP,2
43079,PT,2
43079,REPUBLICANOS,2
40100,SOLIDARIEDADE,1
40100,REPUBLICANOS,1
40100,PCdoB,1
40100,PSOL,1
40100,MOBILIZA,1
40100,PDT,1
40100,PT,2
40100,PSDB,1
41866,PODE,1
41866,AVANTE,1
41866,PT,2
41866,UNIÃO,2
41866,PSD,3
43095,NOVO,1
43095,PT,2
43095,PP,2
43095,PSDB,2
43095,PL,2
43095,PSD,2
43117,UNIÃO,1
43117,MDB,2
43117,AVANTE,3
43117,PL,3
43133,PSB,2
43133,REPUBLICANOS,2
43133,PDT,3
43133,MDB,2
43150,PP,4
43150,PSD,5
43192,REPUBLICANOS,1
43192,PT,2
43192,PSDB,3
43192,PSD,3
43214,REPUBLICANOS,1
43214,SOLIDARIEDADE,1
43214,AVANTE,1
43214,PT,2
43214,PL,2
43214,PSD,2
41882,PSB,1
41882,REPUBLICANOS,1
41882,PDT,1
41882,SOLIDARIEDADE,1
41882,PP,1
41882,PODE,1
41882,AVANTE,1
41882,NOVO,1
41882,PSD,1
43230,MDB,1
43230,PODE,1
43230,AVANTE,1
43230,PT,1
43230,PSDB,3
43230,UNIÃO,2
43176,PRD,1
43176,PSB,2
43176,PP,3
43176,PL,3
43257,REDE,1
43257,PT,3
43257,PP,3
43257,PRD,2
43273,AVANTE,1
43273,SOLIDARIEDADE,1
43273,UNIÃO,1
43273,MDB,1
43273,PL,3
43273,PSD,2
43290,UNIÃO,1
43290,MDB,1
43290,PRD,1
43290,PP,2
43290,AVANTE,2
43290,PT,2
43311,PT,1
43311,PDT,2
43311,PSB,2
43311,AVANTE,2
43311,PSDB,2
43311,PL,2
43338,MOBILIZA,1
43338,AVANTE,1
43338,PSB,1
43338,REPUBLICANOS,1
43338,UNIÃO,1
43338,PP,2
43338,PSD,2
43354,AVANTE,1
43354,MDB,1
43354,PT,2
43354,PSDB,2
43354,PSD,3
43370,PSB,1
43370,REPUBLICANOS,1
43370,UNIÃO,2
43370,PP,3
43370,PL,2
43397,PODE,1
43397,AVANTE,1
43397,PT,2
43397,REPUBLICANOS,2
43397,PSD,3
43419,AVANTE,1
43419,PP,1
43419,PSDB,2
43419,PL,3
43419,PSD,2
43036,AVANTE,1
43036,PT,1
43036,PRD,2
43036,PSDB,3
43036,PSD,2
43451,SOLIDARIEDADE,2
43451,UNIÃO,2
43451,MDB,4
43451,PP,3
43435,SOLIDARIEDADE,1
43435,REPUBLICANOS,3
43435,UNIÃO,3
43435,PP,2
43478,REPUBLICANOS,1
43478,AVANTE,1
43478,MOBILIZA,2
43478,PSDB,3
43478,PL,2
43494,AVANTE,1
43494,NOVO,2
43494,PP,2
43494,PT,2
43494,PSDB,2
43494,PSD,2
43516,UNIÃO,1
43516,PP,1
43516,PRD,1
43516,PT,1
43516,MDB,1
43516,AVANTE,1
43516,PSDB,1
43516,PL,1
43516,PSD,1
43532,AVANTE,1
43532,PDT,1
43532,REPUBLICANOS,1
43532,PODE,1
43532,UNIÃO,1
43532,PSDB,1
43532,PP,1
43532,PL,1
43532,PSD,1
43559,MDB,1
43559,PRD,1
43559,PV,1
43559,PT,1
43559,UNIÃO,1
43559,PP,1
43559,PL,2
43559,PSD,1
41920,MOBILIZA,1
41920,PODE,1
41920,UNIÃO,1
41920,PRD,1
41920,AVANTE,1
41920,REPUBLICANOS,1
41920,PP,1
41920,PSD,2
43575,REPUBLICANOS,2
43575,UNIÃO,2
43575,PRD,3
43575,PT,2
43591,PSOL,2
43591,PSDB,4
43591,PL,4
43591,PSD,3
43613,PRD,1
43613,PP,1
43613,REDE,1
43613,PT,2
43613,AVANTE,2
43613,PSD,2
43630,MDB,1
43630,PV,1
43630,SOLIDARIEDADE,2
43630,PSD,3
43630,PL,2
43656,PSOL,2
43656,PSDB,4
43656,PL,4
43656,PSD,3
43672,REPUBLICANOS,1
43672,PDT,2
43672,AVANTE,2
43672,MDB,2
43672,PP,2
43672,PL,2
43699,AVANTE,1
43699,PRD,3
43699,UNIÃO,3
43699,PP,2
43710,UNIÃO,1
43710,PP,1
43710,MDB,1
43710,AVANTE,1
43710,REPUBLICANOS,1
43710,PRD,2
43710,PDT,2
43710,NOVO,2
43710,PT,2
43710,PSOL,2
43710,PSDB,3
43710,PL,4
43710,PSD,3
43737,MOBILIZA,1
43737,PODE,1
43737,REPUBLICANOS,1
43737,UNIÃO,1
43737,PT,1
43737,PP,1
43737,PL,2
43737,PSD,1
43753,PDT,1
43753,AVANTE,2
43753,PT,2
43753,PODE,2
43753,PL,2
43753,PSD,2
43770,AVANTE,1
43770,PODE,1
43770,PP,1
43770,SOLIDARIEDADE,1
43770,PRD,2
43770,MDB,2
43770,PSD,1
43796,MDB,1
43796,PP,1
43796,UNIÃO,1
43796,PT,2
43796,AVANTE,2
43796,PL,2
43818,SOLIDARIEDADE,1
43818,PRD,1
43818,MDB,1
43818,REDE,2
43818,PT,2
43818,UNIÃO,2
43818,PSD,2
43834,UNIÃO,1
43834,MOBILIZA,1
43834,REPUBLICANOS,1
43834,AVANTE,1
43834,PSB,2
43834,MDB,2
43834,PT,1
43850,UNIÃO,1
43850,AVANTE,2
43850,PP,2
43850,PRD,2
43850,NOVO,2
43850,PL,2
43877,AVANTE,1
43877,PDT,1
43877,PSDB,2
43877,REPUBLICANOS,2
43877,PT,2
43877,PP,3
43877,PL,3
43877,PSD,3
43893,PP,1
43893,PDT,1
43893,PSDB,2
43893,AVANTE,2
43893,PL,3
43915,PSB,1
43915,PODE,1
43915,PV,2
43915,PP,3
43915,PSD,2
43931,REDE,1
43931,PRD,1
43931,PT,2
43931,PSDB,3
43931,PSD,2
44016,REPUBLICANOS,1
44016,PODE,2
44016,AVANTE,2
44016,PSD,4
44032,UNIÃO,1
44032,PP,1
44032,PSDB,2
44032,PL,2
44032,PSD,3
44075,MDB,1
44075,UNIÃO,1
44075,REPUBLICANOS,1
44075,PDT,1
44075,PP,3
44075,PSDB,2
44091,SOLIDARIEDADE,1
44091,PRD,1
44091,UNIÃO,1
44091,PDT,1
44091,REPUBLICANOS,1
44091,PP,1
44091,PSDB,1
44091,PL,1
44091,PSD,1
44059,MDB,1
44059,UNIÃO,1
44059,PT,2
44059,PP,2
44059,PSD,3
41963,SOLIDARIEDADE,1
41963,MDB,1
41963,UNIÃO,2
41963,AVANTE,3
41963,PT,2
44113,SOLIDARIEDADE,1
44113,MDB,2
44113,PDT,2
44113,PP,2
44113,NOVO,2
44130,MDB,1
44130,CIDADANIA,3
44130,PODE,3
44130,AVANTE,2
44156,SOLIDARIEDADE,1
44156,REPUBLICANOS,1
44156,UNIÃO,1
44156,PT,1
44156,PP,1
44156,PSDB,1
44156,PSD,2
44156,PL,1
41980,PRD,1
41980,REPUBLICANOS,3
41980,PDT,3
41980,MDB,2
42005,SOLIDARIEDADE,1
42005,MDB,1
42005,PRD,1
42005,AVANTE,1
42005,PDT,1
42005,UNIÃO,1
42005,PL,2
42005,PSD,1
44172,MDB,1
44172,PRD,1
44172,AVANTE,1
44172,UNIÃO,1
44172,PP,2
44172,PT,2
44172,NOVO,2
44172,PL,2
44172,PSD,3
43010,MOBILIZA,1
43010,MDB,1
43010,UNIÃO,1
43010,AVANTE,1
43010,PP,1
43010,PT,1
43010,NOVO,1
43010,PL,1
43010,PSD,1
43958,PDT,1
43958,MDB,1
43958,PT,1
43958,AVANTE,2
43958,PL,2
43958,PSD,2
43974,REPUBLICANOS,1
43974,UNIÃO,1
43974,PP,2
43974,PDT,2
43974,PL,3
41947,SOLIDARIEDADE,2
41947,PL,4
41947,PSD,3
43990,NOVO,1
43990,PCdoB,2
43990,PSB,2
43990,PSD,4
41904,UNIÃO,1
41904,PODE,1
41904,MDB,2
41904,AVANTE,2
41904,PSD,3
44199,AVANTE,1
44199,SOLIDARIEDADE,1
44199,PRD,2
44199,PT,2
44199,PSD,3
44210,PDT,1
44210,SOLIDARIEDADE,1
44210,UNIÃO,1
44210,PT,1
44210,PSD,3
44210,PL,2
44237,MDB,1
44237,PT,1
44237,PSDB,2
44237,PL,3
44237,PSD,2
42021,MOBILIZA,1
42021,SOLIDARIEDADE,1
42021,CIDADANIA,1
42021,UNIÃO,1
42021,REPUBLICANOS,1
42021,PODE,1
42021,PT,2
42021,PP,1
44253,PRD,1
44253,PDT,1
44253,PT,1
44253,PP,2
44253,PL,2
44253,PSD,2
44270,UNIÃO,1
44270,PV,1
44270,PRD,1
44270,AVANTE,2
44270,PSDB,2
44270,PL,2
44296,REPUBLICANOS,1
44296,PRD,1
44296,PDT,1
44296,PP,1
44296,PL,3
44296,PSD,2
44318,PT,2
44318,PSOL,4
44318,PL,4
44318,PSD,3
44334,REPUBLICANOS,1
44334,AVANTE,3
44334,PRD,3
44334,PSDB,2
44350,MOBILIZA,1
44350,PMB,1
44350,MDB,1
44350,PP,1
44350,PRD,1
44350,PSDB,2
44350,PSD,2
44393,REDE,1
44393,PSB,1
44393,PRD,1
44393,REPUBLICANOS,1
44393,PP,2
44393,MDB,2
44393,PT,2
44393,PL,1
44415,UNIÃO,1
44415,REPUBLICANOS,1
44415,SOLIDARIEDADE,2
44415,MDB,3
44415,PSD,2
44431,REPUBLICANOS,1
44431,AVANTE,2
44431,MOBILIZA,2
44431,PP,2
44431,PODE,2
44377,PODE,2
44377,MOBILIZA,3
44377,PV,4
44458,AVANTE,1
44458,PDT,1
44458,SOLIDARIEDADE,2
44458,PSDB,2
44458,PT,2
44458,NOVO,3
44458,PSD,3
44458,PL,3
40126,PDT,1
40126,UNIÃO,1
40126,MDB,1
40126,PT,1
40126,PP,2
40126,PSDB,2
40126,PL,1
44474,UNIÃO,1
44474,REPUBLICANOS,1
44474,PT,2
44474,PL,3
44474,PSD,2
40142,PSB,1
40142,REPUBLICANOS,3
40142,PT,3
40142,PP,2
42048,CIDADANIA,2
42048,SOLIDARIEDADE,2
42048,PP,2
42048,PSD,3
44490,MDB,1
44490,PDT,1
44490,PT,2
44490,PSDB,3
44490,PL,2
44512,UNIÃO,1
44512,PV,1
44512,REPUBLICANOS,2
44512,MDB,3
44512,AVANTE,2
44539,PRD,1
44539,PP,1
44539,UNIÃO,2
44539,PL,2
44539,PSD,3
44555,MDB,1
44555,PRD,3
44555,PP,3
44555,PSD,2
44571,AVANTE,1
44571,PRD,1
44571,UNIÃO,2
44571,PT,2
44571,PSD,3
44598,MDB,1
44598,UNIÃO,2
44598,PP,3
44598,PT,3
44610,MDB,1
44610,MOBILIZA,1
44610,AVANTE,1
44610,PRD,2
44610,PT,2
44610,PL,2
44636,PRD,1
44636,REPUBLICANOS,1
44636,NOVO,1
44636,PDT,1
44636,AVANTE,1
44636,MDB,1
44636,PSDB,1
44636,PL,1
44636,PSD,1
44652,PODE,2
44652,PP,3
44652,PSD,4
44679,SOLIDARIEDADE,3
44679,PSD,6
44695,PSB,1
44695,PDT,3
44695,PL,5
40169,UNIÃO,1
40169,REPUBLICANOS,1
40169,PT,2
40169,PSDB,3
40169,PSD,2
44717,SOLIDARIEDADE,1
44717,PDT,2
44717,PP,2
44717,PT,2
44717,PL,2
44717,PSD,2
44733,UNIÃO,1
44733,REPUBLICANOS,1
44733,PDT,1
44733,MOBILIZA,1
44733,MDB,1
44733,PT,1
44733,PSDB,1
44733,PL,1
44733,PSD,1
44750,UNIÃO,1
44750,MDB,1
44750,REPUBLICANOS,1
44750,PT,2
44750,PP,2
44750,PSD,2
40185,MOBILIZA,1
40185,MDB,1
40185,UNIÃO,1
40185,AVANTE,2
40185,PT,2
40185,PP,2
44776,AVANTE,1
44776,PRD,1
44776,SOLIDARIEDADE,1
44776,PDT,1
44776,NOVO,1
44776,PT,1
44776,PSDB,1
44776,PL,1
44776,PSD,1
44792,UNIÃO,1
44792,PDT,2
44792,PP,2
44792,PT,2
44792,PSDB,2
44792,PSD,2
44814,MDB,1
44814,PDT,1
44814,NOVO,1
44814,REPUBLICANOS,1
44814,AVANTE,2
44814,PP,2
44814,PT,2
44814,PL,2
44814,PSD,3
44830,REPUBLICANOS,1
44830,MDB,2
44830,AVANTE,2
44830,PP,2
44830,PT,2
44830,PSDB,2
44857,PSB,1
44857,PODE,1
44857,UNIÃO,1
44857,MDB,2
44857,AVANTE,2
44857,PT,2
44857,PSDB,2
44857,PSD,2
44873,AVANTE,2
44873,UNIÃO,3
44873,PSD,4
44890,MDB,1
44890,PDT,2
44890,UNIÃO,3
44890,PSD,3
44911,PRD,2
44911,PP,3
44911,PSD,4
44938,REPUBLICANOS,3
44938,PODE,3
44938,AVANTE,3
44954,CIDADANIA,1
44954,UNIÃO,1
44954,PRD,1
44954,REPUBLICANOS,1
44954,PT,1
44954,PP,1
44954,PSDB,1
44954,PSD,1
44954,PL,1
44970,MDB,1
44970,PP,1
44970,PT,1
44970,UNIÃO,1
44970,PL,3
44970,PSD,2
44997,PSB,1
44997,AVANTE,1
44997,PT,2
44997,PL,3
44997,PSD,2
45012,UNIÃO,2
45012,PSDB,4
45012,PSD,4
45012,PL,3
45039,MDB,1
45039,REPUBLICANOS,1
45039,PT,2
45039,PSD,3
45039,PL,2
45055,SOLIDARIEDADE,1
45055,MDB,1
45055,UNIÃO,1
45055,PP,1
45055,PT,3
45055,PDT,2
45110,MOBILIZA,1
45110,AVANTE,1
45110,PSB,1
45110,PT,2
45110,PSDB,2
45110,PSD,2
45136,MDB,1
45136,SOLIDARIEDADE,1
45136,PDT,1
45136,PODE,1
45136,PV,2
45136,PP,2
45136,REPUBLICANOS,1
45071,AVANTE,1
45071,MDB,1
45071,PSDB,1
45071,PRD,1
45071,PT,2
45071,PL,2
45071,PSD,1
45152,PODE,2
45152,UNIÃO,3
45152,MDB,4
45179,MOBILIZA,1
45179,REPUBLICANOS,1
45179,PDT,1
45179,MDB,1
45179,UNIÃO,2
45179,PT,2
45179,PP,1
40207,REDE,1
40207,AVANTE,1
40207,PDT,1
40207,PP,1
40207,PT,1
40207,PSDB,1
40207,PL,2
40207,PSD,1
45195,SOLIDARIEDADE,1
45195,UNIÃO,1
45195,PV,1
45195,PDT,1
45195,PT,1
45195,NOVO,2
45195,PSD,2
45217,PRD,1
45217,PP,1
45217,PDT,1
45217,UNIÃO,1
45217,AVANTE,1
45217,PT,1
45217,NOVO,1
45217,PL,1
45217,PSD,2
45233,PT,1
45233,PL,2
45233,REPUBLICANOS,2
45233,MDB,2
45233,PDT,2
45250,PDT,1
45250,CIDADANIA,1
45250,PT,1
45250,PL,2
45250,PSD,2
45276,MOBILIZA,1
45276,MDB,1
45276,PV,1
45276,AVANTE,2
45276,PDT,2
45276,PSD,2
45292,PSB,1
45292,PODE,1
45292,PDT,1
45292,PT,2
45292,PSDB,2
45292,PSD,2
45314,UNIÃO,1
45314,AVANTE,1
45314,PT,2
45314,REPUBLICANOS,2
45314,PSD,3
45330,PCdoB,1
45330,PSB,1
45330,MOBILIZA,2
45330,PP,2
45330,PRD,2
45330,MDB,2
45330,AVANTE,1
40223,REPUBLICANOS,2
40223,PDT,2
40223,PT,3
40223,MDB,2
45357,MOBILIZA,1
45357,MDB,1
45357,PSB,2
45357,PP,3
45357,PT,2
45373,UNIÃO,1
45373,MOBILIZA,1
45373,PDT,1
45373,PP,1
45373,REPUBLICANOS,1
45373,MDB,1
45373,PSDB,1
45373,PL,1
45373,PSD,1
42064,PSB,1
42064,MOBILIZA,1
42064,AVANTE,2
42064,PL,3
42064,PSD,2
45390,REPUBLICANOS,1
45390,SOLIDARIEDADE,1
45390,MDB,1
45390,UNIÃO,2
45390,PSDB,2
45390,PSD,2
49352,REPUBLICANOS,1
49352,NOVO,1
49352,PSB,1
49352,PODE,2
49352,AVANTE,2
49352,PT,2
42080,UNIÃO,1
42080,PP,1
42080,PT,2
42080,MDB,3
42080,AVANTE,2
45411,PODE,1
45411,SOLIDARIEDADE,1
45411,PDT,1
45411,REPUBLICANOS,1
45411,AVANTE,2
45411,UNIÃO,2
45411,PSOL,2
45411,PL,2
45411,PSD,3
45438,UNIÃO,1
45438,PDT,1
45438,REPUBLICANOS,1
45438,PT,1
45438,NOVO,1
45438,PODE,1
45438,AVANTE,1
45438,PL,1
45438,PSD,1
45454,MDB,1
45454,PT,2
45454,PSDB,2
45454,PSD,2
45454,PL,2
42102,PSB,1
42102,PT,3
42102,PRD,3
42102,PP,2
42129,SOLIDARIEDADE,1
42129,MDB,1
42129,UNIÃO,2
42129,REPUBLICANOS,2
42129,PSD,3
42145,SOLIDARIEDADE,2
42145,UNIÃO,3
42145,MDB,4
42161,UNIÃO,1
42161,PCdoB,1
42161,AVANTE,1
42161,PT,2
42161,PL,2
42161,PSD,2
45497,REPUBLICANOS,1
45497,MDB,2
45497,PSD,3
45497,PL,3
45470,UNIÃO,1
45470,PSDB,3
45470,PL,3
45470,PSD,2
45519,MDB,1
45519,PODE,1
45519,REPUBLICANOS,1
45519,PT,1
45519,PL,3
45519,PSD,2
45535,UNIÃO,1
45535,MDB,2
45535,PSOL,2
45535,PT,2
45535,NOVO,3
45535,PSDB,3
45535,PSD,4
45535,PL,4
45578,MDB,1
45578,REPUBLICANOS,1
45578,CIDADANIA,2
45578,PP,3
45578,PSDB,2
45551,PSOL,1
45551,PDT,1
45551,PRD,1
45551,MDB,1
45551,AVANTE,1
45551,PT,1
45551,PP,1
45551,PSD,2
45594,PT,2
45594,PSDB,4
45594,PL,4
45594,PSD,3
45616,UNIÃO,1
45616,AVANTE,1
45616,PRD,1
45616,REPUBLICANOS,1
45616,PT,1
45616,PP,1
45616,PSDB,1
45616,PL,1
45616,PSD,1
45632,CIDADANIA,1
45632,REDE,1
45632,REPUBLICANOS,1
45632,PP,1
45632,AVANTE,1
45632,PT,1
45632,UNIÃO,2
45632,PL,1
42188,UNIÃO,1
42188,PRD,1
42188,SOLIDARIEDADE,1
42188,PSDB,3
42188,PSD,3
45675,PSB,1
45675,PRD,1
45675,MDB,1
45675,REPUBLICANOS,1
45675,PDT,1
45675,UNIÃO,1
45675,PT,1
45675,PL,1
45675,PSD,1
45659,PSDB,1
45659,PT,2
45659,NOVO,2
45659,PP,2
45659,PL,2
45659,PSD,2
45691,SOLIDARIEDADE,1
45691,PSDB,1
45691,PT,2
45691,UNIÃO,2
45691,PL,3
45713,PSB,1
45713,MDB,1
45713,REPUBLICANOS,1
45713,AVANTE,1
45713,NOVO,1
45713,PT,1
45713,PP,1
45713,PL,1
45713,PSD,1
45730,PSOL,2
45730,NOVO,4
45730,PSD,4
45730,PL,3
45756,PODE,1
45756,MDB,1
45756,MOBILIZA,2
45756,PDT,2
45756,PSD,3
45772,CIDADANIA,1
45772,PSB,1
45772,REPUBLICANOS,1
45772,PDT,1
45772,UNIÃO,1
45772,MDB,1
45772,PP,1
45772,PL,2
45799,MDB,1
45799,AVANTE,1
45799,PRD,2
45799,PT,2
45799,PSD,3
45810,MDB,1
45810,PP,1
45810,PSDB,2
45810,PL,3
45810,PSD,2
45837,PRD,1
45837,AVANTE,1
45837,PT,1
45837,PP,2
